"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"India","2022","293410","Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure","Import","50110413.561","4139616.876","Weight in kilograms","4139616.876"
"India","2022","293420","Heterocyclic compounds; containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused","Export","48183366.348","","No Quantity",""
"India","2022","293420","Heterocyclic compounds; containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused","Import","34163996.477","5395411.45","Weight in kilograms","5395411.45"
"India","2022","293430","Heterocyclic compounds; containing in the structure, a phenothiazine ring-system (whether or not hydrogenated), not further fused","Export","7250324.538","82140.977","Weight in kilograms","82140.977"
"India","2022","293430","Heterocyclic compounds; containing in the structure, a phenothiazine ring-system (whether or not hydrogenated), not further fused","Import","4870897.786","109304.614","Weight in kilograms","109304.614"
"India","2022","293491","Heterocyclic compounds; other heterocyclic compounds, n.e.c. in 2934.1, 2934.2 and 2934.3","Import","12506.749","","No Quantity",""
"India","2022","293491","Heterocyclic compounds; other heterocyclic compounds, n.e.c. in 2934.1, 2934.2 and 2934.3","Export","3608924.794","8381.847","Weight in kilograms","8381.847"
"India","2022","293492","Heterocyclic compounds; other fentanyls n.e.c. in 2934, and their derivatives","Export","9848.089","90","Weight in kilograms","90"
"India","2022","293492","Heterocyclic compounds; other fentanyls n.e.c. in 2934, and their derivatives","Import","282323.233","17001.201","Weight in kilograms","17001.201"
"India","2022","293499","Nucleic acids and their salts, other heterocyclic compounds, n.e.c. in heading number 2934","Export","515996255.233","4314917.151","Weight in kilograms","4314917.151"
"India","2022","293499","Nucleic acids and their salts, other heterocyclic compounds, n.e.c. in heading number 2934","Import","972357225.519","21462799.074","Weight in kilograms","21462799.074"
"India","2022","293510","Sulphonamides; N-methylperfluorooctane sulphonamide","Import","21280.712","20.294","Weight in kilograms","20.294"
"India","2022","293510","Sulphonamides; N-methylperfluorooctane sulphonamide","Export","11430.765","48.285","Weight in kilograms","48.285"
"India","2022","293520","Sulphonamides; N-ethylperfluorooctane sulphonamide","Export","1377.946","36.662","Weight in kilograms","36.662"
"India","2022","293530","Sulphonamides; N-ethyl-N-(2-hydroxyethyl) perfluorooctane sulphonamide","Export","4490.053","116.52","Weight in kilograms","116.52"
"India","2022","293540","Sulphonamides; N-(2-hydroxyethyl)-N-methylperfluorooctane sulphonamide","Import","2688.446","1","Weight in kilograms","1"
"India","2022","293550","Sulphonamides; other perfluorooctane sulphonamides","Import","30092.729","4.042","Weight in kilograms","4.042"
"India","2022","293550","Sulphonamides; other perfluorooctane sulphonamides","Export","478.167","5.101","Weight in kilograms","5.101"
"India","2022","293590","Sulphonamides; n.e.c. in heading no. 2935","Import","69321707.381","1964322.656","Weight in kilograms","1964322.656"
"India","2022","293590","Sulphonamides; n.e.c. in heading no. 2935","Export","321627110.408","22689822.675","Weight in kilograms","22689822.675"
"India","2022","293621","Vitamins; vitamins A and their derivatives, unmixed","Export","19043392.47","261363.664","Weight in kilograms","261363.664"
"India","2022","293621","Vitamins; vitamins A and their derivatives, unmixed","Import","21547420.968","300088.032","Weight in kilograms","300088.032"
"India","2022","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Import","20114204.802","846038.009","Weight in kilograms","846038.009"
"India","2022","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Export","31231826.873","382910.198","Weight in kilograms","382910.198"
"India","2022","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Import","7454536.951","210492.254","Weight in kilograms","210492.254"
"India","2022","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Export","7595586.373","89045.61","Weight in kilograms","89045.61"
"India","2022","293624","Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed","Import","8529772.512","434955.122","Weight in kilograms","434955.122"
"India","2022","293624","Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed","Export","1890426.782","57182.666","Weight in kilograms","57182.666"
"India","2022","293625","Vitamins; vitamin B6 and its derivatives, unmixed","Export","241126.065","5441.918","Weight in kilograms","5441.918"
"India","2022","293625","Vitamins; vitamin B6 and its derivatives, unmixed","Import","8655563.084","402363.15","Weight in kilograms","402363.15"
"India","2022","293626","Vitamins; vitamin B12 and its derivatives, unmixed","Export","3540601.334","131992.056","Weight in kilograms","131992.056"
"India","2022","293626","Vitamins; vitamin B12 and its derivatives, unmixed","Import","35597714.107","33185.399","Weight in kilograms","33185.399"
"India","2022","293627","Vitamins; vitamin C and its derivatives, unmixed","Import","38102765.062","7547257.116","Weight in kilograms","7547257.116"
"India","2022","293627","Vitamins; vitamin C and its derivatives, unmixed","Export","11016757.45","629869.108","Weight in kilograms","629869.108"
"India","2022","293628","Vitamins; vitamin E and its derivatives, unmixed","Export","21198373.557","774239.335","Weight in kilograms","774239.335"
"India","2022","293628","Vitamins; vitamin E and its derivatives, unmixed","Import","27442110.717","1371610.495","Weight in kilograms","1371610.495"
"India","2022","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Export","126456079.919","14643939.024","Weight in kilograms","14643939.024"
"India","2022","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Import","30009194.249","614131.086","Weight in kilograms","614131.086"
"India","2022","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Import","1163192.484","23158.467","Weight in kilograms","23158.467"
"India","2022","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Export","45849747.865","2278352.721","Weight in kilograms","2278352.721"
"India","2022","293711","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; somatotropin, its derivatives and structural analogues","Import","1292.064","","No Quantity",""
"India","2022","293711","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; somatotropin, its derivatives and structural analogues","Export","153685.58","226.801","Weight in kilograms","226.801"
"India","2022","293712","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; insulin and its salts","Import","31406239.829","2116.78","Weight in kilograms","2116.78"
"India","2022","293712","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; insulin and its salts","Export","40809720.652","1136.649","Weight in kilograms","1136.649"
"India","2022","293719","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; other than somatotropin, (its derivatives and structural anaologues) and insulin and its salts","Export","26019975.413","32495.6","Weight in kilograms","32495.6"
"India","2022","293719","Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; other than somatotropin, (its derivatives and structural anaologues) and insulin and its salts","Import","46893113.468","10040.255","Weight in kilograms","10040.255"
"India","2022","293721","Steroidal hormones, their derivatives and structural analogues; cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)","Import","36969087.886","71539.709","Weight in kilograms","71539.709"
"India","2022","293721","Steroidal hormones, their derivatives and structural analogues; cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)","Export","11850502.448","14446.361","Weight in kilograms","14446.361"
"India","2022","293722","Steroidal hormones, their derivatives and structural analogues; halogenated derivatives of corticosteroidal hormones","Export","25952193.851","17961.695","Weight in kilograms","17961.695"
"India","2022","293722","Steroidal hormones, their derivatives and structural analogues; halogenated derivatives of corticosteroidal hormones","Import","28707398.638","13890.825","Weight in kilograms","13890.825"
"India","2022","293723","Steroidal hormones, their derivatives and structural analogues; oestrogens and progestogens","Export","7611251.682","4920.557","Weight in kilograms","4920.557"
"India","2022","293723","Steroidal hormones, their derivatives and structural analogues; oestrogens and progestogens","Import","45243872.78","92757.881","Weight in kilograms","92757.881"
"India","2022","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Import","97152348.251","385962.763","Weight in kilograms","385962.763"
"India","2022","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Export","109426459.842","102775.703","Weight in kilograms","102775.703"
"India","2022","293750","Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues","Export","1105565.732","","No Quantity",""
"India","2022","293750","Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues","Import","5205415.392","3215.764","Weight in kilograms","3215.764"
"India","2022","293790","Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones, n.e.c. in heading 2937","Import","66987699.616","160992.555","Weight in kilograms","160992.555"
"India","2022","293790","Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones, n.e.c. in heading 2937","Export","42268586.432","30144.83","Weight in kilograms","30144.83"
